"","Customer_ID","Recency","Frequency","Avg_Amount","Total_Amount","DPR","Age","CSI","CLV"
"3446","15827",73,22,16.604331797235,3603.14,124,700,"4",78.680076349015
"3447","15828",375,1,14.9840540540541,1108.82,74,375,"2",46.2301020422248
"3448","15829",99,2,12.4733333333333,636.14,44,140,"3",52.1732616529845
"3449","15830",37,1,14.7692307692308,576,39,37,"5",20.8316491538373
"3450","15831",58,3,12.04,794.64,63,324,"4",18.8227539292212
"3451","15832",254,1,15.4961111111111,836.79,54,254,"3",34.1656828138602
"3452","15833",737,1,16.08,80.4,5,737,"2",3.2837271845124
"3453","15834",70,5,10.0652139037433,3764.39,333,424,"3",222.635170587078
"3454","15835",44,4,19.0818,954.09,47,330,"4",44.4627890471358
"3455","15836",50,1,13.737,137.37,10,50,"4",7.41011868587828
"3456","15837",64,2,14.9425,777.01,52,485,"4",43.6778840334895
"3457","15838",11,29,355.366504854369,73205.4999999999,61,724,"5",3044.13841902105
"3458","15839",33,3,16.9111290322581,1048.49,56,148,"4",37.6639553000853
"3459","15840",58,2,13.1688888888889,355.56,26,172,"5",29.9738183093067
"3460","15841",72,9,29.8088043478261,2742.41,60,729,"4",136.615781284723
"3461","15842",393,2,21.952,548.8,24,527,"3",30.9565991361736
"3462","15843",303,1,14.86875,118.95,8,303,"3",6.1339427489874
"3463","15844",46,1,11.8854545454545,130.74,11,46,"4",9.38824853295504
"3464","15845",17,11,25.4383908045977,4426.28,129,682,"5",289.697457706208
"3465","15846",385,1,3.69,107.01,27,385,"2",6.43343081976694
"3466","15847",38,5,17.136875,822.57,39,641,"4",38.8610357021111
"3467","15848",621,1,4.05852941176471,137.99,34,621,"2",6.30451467955916
"3468","15850",19,6,3.2371382636656,1006.75,269,726,"3",62.9393872519056
"3469","15851",526,1,13.71625,109.73,8,526,"1",5.04055611205404
"3470","15852",186,3,7.79575757575758,257.26,31,526,"2",15.7781132553448
"3471","15853",51,1,3.69333333333333,110.8,29,51,"3",4.95841617652571
"3472","15854",4,19,21.79015625,5578.27999999999,168,729,"5",227.440861747472
"3473","15855",136,6,11.0812631578947,1052.72,72,476,"3",62.1741843250351
"3474","15856",4,44,29.2885208711435,32275.9500000001,384,736,"4",1774.04329745298
"3475","15857",18,2,23.77,570.48,21,430,"4",35.649377197125
"3476","15858",15,13,8.16645977011492,3552.40999999999,273,729,"5",121.379622314378
"3477","15859",432,1,19.93,438.46,22,432,"2",9.18483963718946
"3478","15860",40,17,6.88425655976677,2361.3,249,733,"4",267.776434680877
"3479","15861",12,10,5.54467005076143,4369.20000000001,452,680,"6",264.545000505335
"3480","15862",8,10,5.04475903614458,2512.29,417,722,"5",241.431034120244
"3481","15863",25,5,4.61168831168831,355.1,74,722,"4",-0.556759809137102
"3482","15864",22,7,94.8156521739131,2180.76,18,381,"6",185.220066010665
"3483","15865",40,5,17.7890476190476,2241.42,119,703,"4",80.8752081659573
"3484","15866",101,1,4.92767441860465,211.89,43,101,"3",4.93697191854268
"3485","15867",5,30,8.74833333333332,8923.29999999998,547,725,"6",451.682713328743
"3486","15868",583,1,23.6325,94.53,4,583,"3",4.83698584088223
"3487","15869",277,2,9.44441176470588,321.11,29,626,"3",11.3051056997829
"3488","15870",32,3,5.99622377622377,857.459999999999,127,446,"4",51.8139343972569
"3489","15871",437,1,6.62,33.1,5,437,"2",0.768333199527702
"3490","15872",14,3,3.87898936170213,729.25,164,550,"4",58.8474726977458
"3491","15873",499,2,52.32,313.92,3,500,"2",12.8560111666397
"3492","15874",63,16,32.9963742690058,11284.76,262,701,"3",236.023784777795
"3493","15875",646,1,4.71826086956522,108.52,18,646,"2",6.00224679187667
"3494","15876",409,2,131.74,1449.14,11,448,"3",47.8127116471211
"3495","15877",1,2,3.89150793650794,490.33,122,17,"6",33.0698754352001
"3496","15878",561,2,6.4856862745098,330.77,47,733,"2",2.96684264760738
"3497","15879",404,4,6.35642458100559,1137.8,171,722,"2",53.3126933481205
"3498","15880",369,1,3.42739583333333,329.03,95,369,"2",18.7387956709826
"3499","15881",312,3,17.2893103448276,501.39,26,364,"3",26.3543250779867
"3500","15882",198,6,19.0620338983051,1124.66,49,729,"2",63.8825670740121
"3501","15883",2,2,8.09142857142857,396.48,42,33,"5",28.2108700840863
"3502","15884",432,2,17.4714285714286,244.6,14,736,"2",21.4971912925493
"3503","15885",93,14,16.989649122807,1936.82,82,687,"5",73.0286289529167
"3504","15886",60,3,16.9817741935484,1052.87,58,598,"4",30.769655570273
"3505","15887",406,3,27.7608108108108,1027.15,27,555,"3",42.9791638611711
"3506","15888",80,3,11.0041025641026,429.16,33,526,"3",4.27669205659967
"3507","15889",156,8,4.74285714285715,1427.6,256,729,"4",48.1425884444474
"3508","15890",394,3,53.565,535.65,10,604,"3",18.9457022134809
"3509","15891",226,1,8.528,511.68,60,226,"3",48.7558995316703
"3510","15892",669,1,3.37368421052632,128.2,38,669,"3",6.34937134837751
"3511","15893",481,1,305.28,305.28,1,481,"3",NA
"3512","15894",253,2,6.97972972972973,258.25,35,369,"3",15.8799447567087
"3513","15895",149,1,16.2881818181818,179.17,11,149,"3",13.0817782930849
"3514","15897",194,1,9.48136363636364,208.59,17,194,"2",8.01684136805683
"3515","15898",1,24,8.07180936995152,4996.44999999999,281,728,"5",280.885258571177
"3516","15899",368,1,14.0625,56.25,4,368,"3",2.86489509324711
"3517","15900",23,4,7.03626984126984,886.57,100,562,"4",52.4544534122614
"3518","15901",16,6,4.19341463414634,687.72,145,543,"5",28.0239771872834
"3519","15902",380,1,8.05611111111111,145.01,18,380,"1",8.61498163475331
"3520","15903",9,12,77.0675862068966,8939.84,58,694,"5",355.058388191733
"3521","15904",8,1,5.48933333333333,164.68,30,8,"5",9.80978401205022
"3522","15905",543,1,5.21318181818182,114.69,22,543,"2",6.22894552690228
"3523","15906",19,8,12.5880099502488,2530.19,143,450,"6",245.443845076099
"3524","15907",3,3,3.9058407079646,882.72,175,210,"5",51.709457543949
"3525","15908",490,2,18.9655,758.62,37,512,"2",40.4386495394962
"3526","15909",173,1,27.42,191.94,7,173,"3",8.50021743485547
"3527","15910",0,15,4.29220967741935,2661.17,394,687,"5",204.203226872467
"3528","15911",623,7,6.59007751937985,1700.24,162,730,"2",103.075895705058
"3529","15912",178,6,11.3126315789474,1074.7,83,729,"3",71.9704618095302
"3530","15913",534,1,6.3,6.3,1,534,"2",NA
"3531","15914",378,1,15.8453846153846,205.99,13,378,"2",6.8638503346927
"3532","15915",401,1,3.22522123893805,364.45,105,401,"2",23.4422202542621
"3533","15916",16,12,10.2785620915033,3145.24,227,729,"5",85.4215665425366
"3534","15917",247,4,3.73359154929577,530.17,127,737,"2",21.2520953858188
"3535","15918",190,3,9.55540983606557,582.88,49,631,"3",25.8381868723334
"3536","15919",19,2,4.3089344262295,525.689999999999,103,368,"4",36.2602567833185
"3537","15920",154,5,5.31906542056075,569.14,93,725,"4",20.7316474182972
"3538","15921",172,4,9.81341772151899,775.26,69,640,"4",30.4030180802214
"3539","15922",373,1,33.5909090909091,369.5,11,373,"3",11.758945239617
"3540","15923",372,1,6.05142857142857,127.08,21,372,"3",7.41317408010427
"3541","15924",731,1,6.85466666666667,102.82,14,731,"2",4.84945534238911
"3542","15925",194,1,17.2625,207.15,12,194,"2",13.2613793291383
"3543","15926",542,1,19.2057142857143,134.44,7,542,"2",6.34001511259305
"3544","15927",647,1,7.10266666666667,106.54,13,647,"2",3.6521582393712
"3545","15928",656,1,26.6845454545455,293.53,11,656,"1",12.5807472565897
"3546","15929",644,1,594,594,1,644,"4",NA
"3547","15930",67,1,20.3157142857143,426.63,21,67,"4",18.0834410561944
"3548","15931",428,1,17.1357142857143,239.9,14,428,"1",10.8593198557351
"3549","15932",4,8,21.7032173913044,2495.87,93,289,"5",152.311341362077
"3550","15933",21,3,14.9656756756757,1107.46,63,86,"4",43.531885516887
"3551","15934",417,2,75.54,2190.66,29,429,"2",137.872721026224
"3552","15935",239,2,34.7383333333333,416.86,12,241,"3",26.0362879270623
"3553","15936",379,2,14.8836842105263,282.79,16,467,"2",18.6553388063756
"3554","15937",64,1,20.7642857142857,145.35,7,64,"4",6.8059278158242
"3555","15938",112,9,18.8412820512821,734.81,27,556,"3",48.8345030638966
"3556","15939",89,15,56.2757142857143,9060.39,52,374,"4",745.161953888058
"3557","15940",311,1,35.8,35.8,1,311,"3",NA
"3558","15941",637,1,67.5,405,6,637,"3",28.9524725959505
"3559","15942",133,1,24.1028571428571,337.44,14,133,"3",20.2823330485473
"3560","15943",649,2,22.6075,271.29,12,677,"1",10.0484480812296
"3561","15944",276,4,56.9536842105263,2164.24,25,726,"3",80.1661575997254
"3562","15945",365,4,23.0810714285714,646.27,24,738,"2",16.1129614317584
"3563","15946",502,2,88.6223076923077,2304.18,25,633,"2",218.523228941038
"3564","15947",82,1,58.9048275862069,1708.24,29,82,"3",87.1803056219202
"3565","15948",8,3,15.8851578947368,1509.09,63,424,"5",105.584836966614
"3566","15949",16,2,19.1957894736842,364.72,12,71,"5",6.48657756145637
"3567","15950",31,10,18.1193638676845,7120.91000000001,225,682,"5",354.791098815614
"3568","15951",8,3,17.1723728813559,1013.17,44,381,"5",48.9076959464184
"3569","15952",33,4,9.30845238095238,781.91,65,225,"4",39.0160106657785
"3570","15953",15,18,20.6008383233533,3440.34,102,736,"6",177.481927050911
"3571","15954",589,1,9.5375,190.75,20,589,"2",8.27778074514148
"3572","15955",24,18,23.643216374269,8085.98,222,654,"5",455.138066315663
"3573","15956",551,2,34.3111111111111,617.6,18,726,"2",45.0600179851142
"3574","15957",31,2,6.30993150684932,921.25,121,420,"4",27.4570827712189
"3575","15958",74,4,7.10953846153846,462.12,50,550,"4",18.6292544702694
"3576","15959",682,1,7.64633802816901,542.89,58,682,"1",35.9254200750625
"3577","15960",374,4,15.8057692307692,410.95,24,435,"3",21.8206285086832
"3578","15961",379,1,10.745,451.29,42,379,"2",14.5496612368913
"3579","15962",449,1,5.26327272727273,289.48,43,449,"1",22.3581573455046
"3580","15963",19,2,16.8128571428571,470.76,26,45,"3",17.9280370167066
"3581","15964",663,1,13.4605,269.21,20,663,"1",21.596099353766
"3582","15965",17,11,8.34921686746988,2771.94,202,736,"5",162.854436864761
"3583","15966",450,1,15.7974074074074,426.53,27,450,"2",27.2911448454651
"3584","15967",23,11,6.17916666666667,2966,316,738,"4",116.388048100077
"3585","15968",388,1,5.056875,404.55,70,388,"2",19.3847976294983
"3586","15969",2,5,32.2014285714286,1127.05,31,522,"5",10.5295484840834
"3587","15970",303,2,42.3883333333333,1017.32,19,598,"3",48.276618889803
"3588","15971",17,17,143.850731707317,5897.88,11,731,"6",148.221959216495
"3589","15972",456,4,12.7289928057554,1769.33,104,600,"2",73.8276312408736
"3590","15973",366,3,61.8745454545454,680.62,8,429,"3",26.8641389197873
"3591","15974",39,7,19.5576704545455,3442.15,141,288,"4",161.639744980881
"3592","15975",84,1,15.45875,371.01,24,84,"3",7.39823584870943
"3593","15976",165,6,4.48256613756614,1694.41,265,551,"3",94.5693281083269
"3594","15977",17,2,16.2266153846154,1054.73,48,39,"6",92.806122085377
"3595","15978",77,3,25.4218604651163,3279.42,107,644,"3",178.938945724792
"3596","15979",602,1,14.9645454545455,329.22,22,602,"2",20.6587282891304
"3597","15980",88,4,56.9015652173913,6543.68,101,556,"4",246.436641049072
"3598","15981",24,21,32.5096180555556,9362.77,151,620,"5",434.4784785894
"3599","15982",605,1,7.21133333333333,324.51,45,605,"2",23.0408561772235
"3600","15983",22,8,12.0556976744186,3110.37,137,733,"4",209.907797613315
"3601","15984",2,25,11.9900285714285,8393.01999999998,458,738,"6",675.716620818742
"3602","15985",123,6,26.1084615384615,2715.28,50,561,"2",93.3267559878207
"3603","15986",30,2,14.1768,354.42,25,381,"4",27.9454211732872
"3604","15987",12,7,9.08869822485207,1535.99,143,379,"5",29.4437098882823
"3605","15988",19,3,6.15741666666667,738.89,114,656,"4",44.0404185587123
"3606","15989",375,2,4.28267441860465,368.31,81,737,"2",9.65804673489954
"3607","15990",44,7,11.2867231638418,1997.75,117,649,"4",126.309622811357
"3608","15991",534,1,25.0916666666667,150.55,6,534,"2",3.31012402554445
"3609","15992",3,3,16.6037037037037,896.6,53,453,"5",43.7728421489798
"3610","15993",8,5,5.11541436464088,2777.67,335,44,"5",111.213810726583
"3611","15994",54,3,10.8859259259259,1175.68,93,635,"4",15.1481263056327
"3612","15995",414,1,6.314,694.54,108,414,"3",14.8741337994736
"3613","15996",88,7,8.01387283236994,1386.4,140,397,"3",127.796628956914
"3614","15998",36,15,5.80641403508771,8274.13999999999,682,738,"4",252.665588404019
"3615","15999",735,1,20.4,20.4,1,735,"2",NA
"3616","16000",2,1,1377.07777777778,12393.7,9,2,"5",680.515755839653
"3617","16001",381,1,20.1168965517241,583.39,29,381,"1",36.2278415645553
"3618","16002",625,1,4.02880952380952,169.21,42,625,"3",9.18551905710827
"3619","16003",29,8,27.6543349753694,5613.83,146,736,"6",404.020322648752
"3620","16004",474,4,23.8487777777778,2146.39,63,683,"1",110.268211788929
"3621","16005",12,9,4.88737603305785,2365.49,315,450,"5",171.795742951031
"3622","16006",211,2,4.26692307692307,332.82,75,387,"3",13.5588335951458
"3623","16007",47,7,4.64697108066971,3053.06,337,543,"4",108.506853884831
"3624","16008",23,15,21.1032806324111,5339.13,63,630,"6",316.018174147074
"3625","16009",22,4,11.855,972.11,68,159,"4",31.0390450026314
"3626","16010",245,10,5.86456747404845,1694.86,122,411,"4",39.7268085928068
"3627","16011",8,29,13.1788470588235,5601.01,181,738,"5",176.548384828169
"3628","16012",35,5,12.462719665272,2978.59,207,529,"4",129.687448550821
"3629","16013",3,49,259.622407407408,56078.44,54,731,"5",2478.67144810494
"3630","16014",37,5,4.00101818181818,1100.28,219,677,"4",25.3523213115146
"3631","16015",3,3,3.89254143646409,704.55,146,49,"6",40.2367935386606
"3632","16016",3,10,7.01481481481482,2083.4,181,402,"4",120.878331031022
"3633","16017",47,5,11.8890769230769,1545.58,99,703,"4",132.264702665476
"3634","16018",39,4,12.4666071428571,698.13,48,732,"5",43.7799891087753
"3635","16019",46,23,43.0003970223325,17329.16,256,725,"6",789.849621551988
"3636","16020",16,2,18.5002173913043,851.01,42,65,"5",56.7468161856321
"3637","16021",395,2,3.86531746031746,487.03,117,544,"2",19.05175581754
"3638","16022",260,1,8.48774647887324,602.63,68,260,"3",13.6994774517569
"3639","16023",46,3,7.12683168316832,719.81,90,266,"3",50.4472213094176
"3640","16024",12,2,5.694,483.99,78,411,"5",49.6165022189439
"3641","16025",29,1,15.7021428571429,439.66,28,29,"4",24.6960330061177
"3642","16026",43,1,7.3778125,236.09,30,43,"4",15.5190309062895
"3643","16027",91,15,58.5245714285714,2048.36,20,700,"4",168.177887128921
"3644","16028",595,1,16.44,82.2,5,595,"1",0.446498349059722
"3645","16029",38,70,297.075528455285,109620.87,56,731,"5",6476.76495757655
"3646","16030",309,1,11.4220689655172,331.24,28,309,"3",16.3065744111455
"3647","16031",92,2,5.59081632653061,547.9,91,247,"3",24.0655741185591
"3648","16032",456,6,9.36057142857143,1965.72,130,523,"1",53.3982304617795
"3649","16033",5,25,7.80633554083883,10608.81,605,485,"5",581.800170400252
"3650","16034",196,6,16.2735714285714,911.32,43,409,"3",78.1524356114892
"3651","16035",560,1,10.3680952380952,217.73,21,560,"3",12.4062843466109
"3652","16036",87,4,18.2631428571429,2556.84,120,620,"5",104.660088345565
"3653","16037",269,5,21.2583098591549,1509.34,62,648,"3",80.6532138503423
"3654","16038",7,3,18.1453846153846,471.78,24,201,"5",33.4770371514526
"3655","16039",423,2,14.2625,456.4,27,628,"1",24.8527401754608
"3656","16040",65,7,19.3352,2416.9,95,609,"5",119.050048347899
"3657","16041",30,2,527.733333333333,3166.4,6,141,"5",194.12106349267
"3658","16042",22,6,17.4055813953488,2245.32,88,453,"3",105.22393733191
"3659","16043",37,8,25.4327397260274,1856.59,56,481,"4",121.90804649617
"3660","16044",435,1,17.9389473684211,340.84,19,435,"2",11.6606993888163
"3661","16045",119,7,23.2089864864865,3434.93,111,498,"3",211.378340188098
"3662","16046",562,1,10.7172727272727,235.78,22,562,"1",18.1627425644597
"3663","16047",682,1,107.14,107.14,1,682,"1",NA
"3664","16048",373,3,22.7441666666667,818.79,30,549,"4",41.450222714891
"3665","16049",40,6,3.81886597938145,1852.15,383,516,"4",111.450214774101
"3666","16050",173,3,14.3190476190476,300.7,19,401,"3",4.4827487273004
"3667","16051",681,1,15.7033333333333,188.44,12,681,"2",9.45085639319524
"3668","16052",54,1,10.6488235294118,362.06,34,54,"3",15.7812790874599
"3669","16053",32,5,18.7362886597938,3634.84,169,610,"5",255.013506311731
"3670","16054",145,4,17.3104918032787,2111.88,109,617,"3",80.5656597949598
"3671","16055",220,1,16.85,134.8,8,220,"3",4.87280347404891
"3672","16056",45,1,9.85984848484849,650.75,66,45,"3",54.1279376024944
"3673","16057",16,7,17.6827981651376,3854.85,175,701,"5",258.048318537542
"3674","16058",406,1,31.35,62.7,2,406,"2",5.68349121005537
"3675","16059",65,12,7.80964194373401,3053.57,233,569,"4",157.105909902268
"3676","16060",400,3,22.58125,541.95,22,494,"2",39.0526995791983
"3677","16061",431,1,29.8833333333333,89.65,3,431,"2",3.62155263657518
"3678","16062",9,7,15.4781081081081,2863.45,134,536,"5",134.612563693699
"3679","16063",260,1,14.5791304347826,335.32,23,260,"3",20.5393268917089
"3680","16064",725,1,6.43,109.31,17,725,"3",2.70288166413224
"3681","16065",365,6,5.64342776203967,1992.13,214,463,"3",104.615449934799
"3682","16066",16,5,15.059801980198,1521.04,77,124,"5",82.0994346429116
"3683","16067",562,3,48.0751470588235,3269.11,60,675,"2",241.576089247164
"3684","16068",593,1,3.30657142857143,115.73,34,593,"2",4.36105242776507
"3685","16069",417,1,18.308,457.7,25,417,"2",17.8017753118014
"3686","16070",22,2,25.8227272727273,852.15,32,32,"5",65.8336538624818
"3687","16071",44,4,14.7506849315068,1076.8,62,655,"4",39.9475952411911
"3688","16072",288,3,7.87210922787193,4180.09,414,549,"3",78.6115571472933
"3689","16073",297,1,122.4,122.4,1,297,"3",NA
"3690","16074",390,1,10.1,252.5,23,390,"2",3.85067407103237
"3691","16075",502,2,17.9739024390244,736.93,41,564,"2",-6.84138931921915
"3692","16076",3,9,17.323488372093,2234.73,71,208,"5",171.854567063858
"3693","16077",625,1,287.55,2300.4,8,625,"3",96.97435733657
"3694","16078",283,2,9.3074358974359,362.99,39,669,"2",0.29249972169845
"3695","16079",16,3,64.3809523809524,1352,18,40,"5",25.6231563386141
"3696","16080",81,4,20.0853333333333,602.56,29,450,"4",34.6899321770492
"3697","16081",56,8,11.6276086956522,4278.96,235,674,"3",141.172481044369
"3698","16082",670,1,6.671875,106.75,16,670,"3",6.49980722032737
"3699","16083",100,4,33.1185915492958,2351.42,61,388,"2",157.562952444858
"3700","16084",299,1,11.4784210526316,436.18,38,299,"3",21.4454410295992
"3701","16085",23,12,6.24274666666667,2341.03,259,688,"3",162.137082087231
"3702","16086",59,10,20.8351162790698,2687.73,66,737,"4",96.008575844031
"3703","16087",389,5,173.992,1739.92,6,689,"3",82.218025052472
"3704","16088",575,2,239.571666666667,1437.43,3,591,"2",73.706797976874
"3705","16089",386,2,5.60617021276596,263.49,42,509,"2",21.1893421670265
"3706","16090",624,1,10.0311111111111,180.56,18,624,"2",8.88718283734078
"3707","16091",154,2,17.5033333333333,315.06,16,198,"3",19.8484311153729
"3708","16092",114,5,17.6437777777778,1587.94,60,579,"3",43.1020862865096
"3709","16093",106,1,17,17,1,106,"3",NA
"3710","16094",11,10,18.8548979591837,3695.56,101,602,"5",209.067312912317
"3711","16095",456,1,14.9016666666667,447.05,30,456,"2",31.9228116591702
"3712","16096",264,4,24.014696969697,1584.97,58,645,"3",147.388362148809
"3713","16097",240,1,18.505,185.05,10,240,"3",10.6093017565853
"3714","16098",87,14,26.738,4010.7,83,724,"4",201.597472842416
"3715","16099",50,7,22.8,1573.2,44,646,"4",70.6618728295909
"3716","16100",462,1,15.747027027027,582.64,37,462,"2",43.9485271424119
"3717","16101",70,4,16.8185416666667,3229.16,153,561,"4",94.8293156427955
"3718","16102",42,3,32.3182456140351,1842.14,41,128,"5",62.2231696623508
"3719","16103",7,21,30.95855,6191.71,111,700,"5",324.292378057088
"3720","16104",61,8,11.9588793103448,2774.46,187,733,"3",183.017570405846
"3721","16105",248,5,21.6926363636364,2386.19,92,604,"3",122.283297103834
"3722","16106",65,1,18.0633333333333,108.38,6,65,"4",8.03632700762193
"3723","16107",17,7,103.36,3204.16,16,183,"5",119.779127421896
"3724","16108",84,4,16.5623703703704,2235.92,124,631,"4",86.5504324392748
"3725","16109",218,3,30.3058064516129,939.48,30,698,"3",80.0080020842781
"3726","16110",45,4,4.14323255813954,1781.59,343,522,"5",60.6809278070144
"3727","16111",428,1,7.52506849315069,549.33,72,428,"2",35.5273161528548
"3728","16112",143,4,12.23375,195.74,15,338,"3",11.1614850031751
"3729","16113",183,1,5.37933333333333,161.38,30,183,"3",4.15412082731121
"3730","16114",170,1,16.96875,135.75,8,170,"3",8.12502603892845
"3731","16115",9,12,6.09498806682577,2553.8,230,574,"4",158.8631614257
"3732","16116",211,1,18.0229411764706,612.78,34,211,"3",27.0323376642927
"3733","16117",189,3,7.35280898876404,654.4,64,591,"4",40.4449808279834
"3734","16118",652,1,106.737804878049,4376.25,41,652,"3",122.233987819128
"3735","16119",8,8,31.8668518518519,1720.81,37,723,"4",90.2986974801263
"3736","16120",59,2,32.2555434782609,2967.51,84,422,"4",160.923472921916
"3737","16121",57,4,4.21523255813954,1450.04,256,565,"4",76.2054915873886
"3738","16122",73,6,16.5855555555556,895.62,28,425,"3",56.6578610761297
"3739","16123",51,1,19.23625,307.78,16,51,"4",8.78067181360851
"3740","16124",317,4,21.6157317073171,1772.49,63,732,"3",120.614642789739
"3741","16125",367,14,14.9559233449477,4292.35,168,725,"3",51.2154024396258
"3742","16126",29,15,38.3366492146597,14644.6,144,737,"5",1133.49336466491
"3743","16127",39,2,10.6841333333333,801.31,75,726,"4",55.6534477073363
"3744","16128",17,10,20.8848901098901,3801.05,155,511,"5",272.440704066325
"3745","16129",407,3,14.5421875,1396.05,91,507,"1",72.3066321272236
"3746","16130",422,4,17.9541818181818,987.48,53,617,"2",29.5031735000516
"3747","16131",51,8,45.4676712328767,9957.41999999999,131,737,"3",592.702741084214
"3748","16132",544,2,39.0705882352941,664.2,14,627,"1",17.3051723863264
"3749","16133",3,50,42.1876330275229,22992.26,304,618,"5",1258.83288623137
"3750","16134",21,5,18.4943103448276,2145.34,85,540,"5",36.9468648428906
"3751","16135",262,2,21.0115384615385,819.45,35,583,"3",19.2971496055028
"3752","16136",59,4,20.5826086956522,946.8,44,663,"4",25.9439789571094
"3753","16137",680,1,15.0964285714286,422.7,28,680,"2",19.9424137988103
"3754","16138",378,3,24.604054054054,910.35,35,590,"3",36.937185565128
"3755","16139",18,5,19.4938596491228,1111.15,47,736,"5",39.3397577459779
"3756","16140",65,3,22.3978125,1433.46,50,441,"4",43.0100190895271
"3757","16141",88,2,19.1188,955.94,47,417,"3",52.4531878851305
"3758","16142",249,1,14.4686486486487,535.34,37,249,"2",22.9542363666863
"3759","16143",3,12,20.4263677130045,4555.08,107,729,"5",238.223094710091
"3760","16144",246,1,175.2,175.2,1,246,"3",NA
"3761","16145",8,19,17.1854545454545,6805.44,217,584,"4",222.423858032591
"3762","16146",157,4,23.0824390243902,946.38,34,448,"3",32.6338105918655
"3763","16147",133,5,17.6390441176471,2398.91,113,672,"3",21.4691751814756
"3764","16148",296,2,42.9577777777778,386.62,9,436,"3",7.08307932186195
"3765","16149",4,3,14.074,422.22,30,429,"5",-7.96286968338546
"3766","16150",42,10,18.5285648148148,4002.17,143,722,"4",179.165286723895
"3767","16152",268,1,63.0703448275862,1829.04,29,268,"3",45.1540623042461
"3768","16153",49,11,22.7145575221239,5133.49,161,562,"3",329.138182125602
"3769","16155",381,4,16.6020833333333,796.9,45,539,"2",46.9060479506179
"3770","16156",8,18,23.7095019157088,6188.18,199,737,"5",314.305859780057
"3771","16157",15,3,36.4827777777778,656.69,12,72,"4",36.8593146750155
"3772","16158",522,8,17.952,628.32,29,734,"3",48.4521701401661
"3773","16159",281,4,23.7075,1232.79,31,736,"2",82.7548706326229
"3774","16160",65,2,51.272,1025.44,20,85,"4",41.0564896766611
"3775","16161",1,42,11.0935273368606,12580.06,458,669,"5",816.917087881484
"3776","16162",252,1,18.7,37.4,2,252,"3",1.30711481931808
"3777","16163",232,6,35.4114705882353,2407.98,59,737,"3",101.46503370818
"3778","16164",17,3,24.1905882352941,822.48,27,42,"5",55.5431835601449
"3779","16165",505,1,79.9,79.9,1,505,"2",NA
"3780","16166",428,2,19.8104545454546,435.83,18,691,"1",12.2775940829423
"3781","16167",414,4,22.0019047619048,1386.12,51,738,"1",65.8979534491633
"3782","16168",10,56,33.8583986928104,10360.67,131,736,"5",203.529758970426
"3783","16169",8,4,21.4467058823529,1822.97,71,75,"5",106.10228198859
"3784","16170",50,20,15.6113636363636,6869,254,659,"4",289.103415089312
"3785","16171",59,1,24.4,73.2,3,59,"4",2.47298914812619
"3786","16172",95,7,16.6774336283186,1884.55,81,513,"2",87.247000609439
"3787","16173",15,6,16.8847619047619,1418.32,70,98,"6",73.0937359697518
"3788","16174",126,7,34.5653846153846,2246.75,28,603,"3",80.84674018289
"3789","16175",94,7,18.7391836734694,1836.44,59,563,"3",131.185689558708
"3790","16176",421,4,28.5095833333333,2052.69,53,620,"2",90.5754274483484
"3791","16177",50,7,19.045,2247.31,79,647,"4",142.709939101107
"3792","16178",138,2,24.504,612.6,24,401,"4",25.0916696993372
"3793","16179",60,1,19.6209090909091,215.83,11,60,"5",4.23003631539152
"3794","16180",100,11,49.6937920489297,16249.87,171,534,"4",-160.35745883376
"3795","16181",73,1,27.7763636363636,305.54,11,73,"4",16.9769241454728
"3796","16182",72,9,195.522549019608,9971.65,20,640,"5",312.369860889712
"3797","16183",67,4,26.2880487804878,1077.81,32,407,"4",8.72921205930954
"3798","16184",64,6,25.7508888888889,1158.79,26,211,"4",26.6209678960804
"3799","16185",16,3,16.118,644.72,39,564,"6",39.2211739382762
"3800","16186",22,23,17.2642178217822,8718.42999999999,172,730,"6",567.81662752365
"3801","16187",31,11,23.4286101694915,6911.44,160,284,"4",365.094299238969
"3802","16188",44,5,14.6981081081081,1087.66,72,408,"5",50.3494791063095
"3803","16189",15,2,19.5890909090909,215.48,9,85,"5",11.4124361254101
"3804","16190",40,8,22.886974789916,2723.55,89,725,"5",49.5741249762258
"3805","16191",2,17,67.5768103448276,15677.82,113,728,"6",1216.7594991511
"3806","16192",735,1,31.9363636363636,351.3,11,735,"2",11.1591567806401
"3807","16193",236,2,16.5902631578947,630.43,38,410,"3",44.0454966991208
"3808","16194",375,1,38.575,308.6,8,375,"3",7.88158275833741
"3809","16195",723,1,20.203125,323.25,16,723,"2",3.47534309207386
"3810","16196",488,1,23.325,93.3,4,488,"2",3.29545881136214
"3811","16197",469,9,21.6850537634409,2016.71,52,723,"2",132.102084083323
"3812","16198",75,2,31.2133636363636,1030.041,31,437,"4",37.4599800820176
"3813","16199",392,7,94.275,942.75,2,631,"2",69.9726167799372
"3814","16200",4,9,9.14861337683521,5608.09999999998,361,737,"4",311.552556791517
"3815","16201",3,5,17.0332258064516,2112.12,86,415,"6",172.054345394904
"3816","16202",360,7,20.1773387096774,2501.99,105,737,"3",158.593703437619
"3817","16203",58,6,14.3006060606061,943.84,56,504,"4",57.4222593918753
"3818","16204",23,3,9.09613861386139,918.71,86,731,"4",40.8124864510016
"3819","16205",30,7,9.23913705583758,1820.11,147,542,"4",106.657514075828
